                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 P|    10,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL AZ   |   102,000|     122,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|   102,000|     102,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRIT|    50,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRITO|    36,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL PRETA|    86,000|     103,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|    13,000|      22,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRAA|    13,000|      22,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA1|     4,000|       6,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL UP SO|     4,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERDE|    17,000|      20,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERME|    48,000|      57,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC SHIMMERS FASH|    14,000|      31,90|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMP ECONOMIC PRE|     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTO O7B 1,2M|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR  07 VER|     7,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 AZUL|     6,000|       6,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 PRET|     6,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 VERM|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07B 1,2|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR AZUL 1,|     9,000|      12,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR ECONOMI|     2,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|    10,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     6,000|      29,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     6,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR TOP 200|    15,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA CORRETIVA FRAMA P|     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA CORRETIVO BRW 9ML|     3,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA ESFEROG GEL TREND|     2,000|       6,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA FABER CASTELL PRE|     3,000|       5,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HID FC 12        |     3,000|      41,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HIDROGRAFICA LEO |     1,000|       8,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE AZ 07 |     9,000|      32,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE PRE 07|     9,000|      34,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE VERM 0|     2,000|       7,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FRIXION BAL|     2,000|      39,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA AZUL |     8,000|      28,90|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA PR M |     5,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA VERM |     2,000|       7,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PONTA FINA TOK 10|     2,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA QUE APAGA  FRIXIO|     1,000|      19,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA TRILUX AZUL FABER|     5,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA WAVE CIS 4ML     |     3,000|      27,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETE CIS SPIRO 07MM SO|    94,000|     356,10|       0,00|     0,00
       0|              |          |      0-00                 |CANTETA BIC F ENEM      |    31,000|      31,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MANUSCRITO |    18,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MAQUINA PRE|    16,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CARNE GPS SIDGRAPH      |    16,000|      85,30|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHO SEDAN 770      |     1,000|      18,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO DUPLO CAR BS TOYS |     1,000|       7,50|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CARRO EVO BOMB RESGATE 1|     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO GOL QUAD CL 786   |     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO HOT SPEED SPK     |     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO MT 2426           |     6,000|      68,00|       0,00|     0,00
       0|              |          |      0-00                 |CART BINGO 100F CADERSIL|     2,000|      10,40|       0,00|     0,00
       0|              |          |      0-00                 |CARTEIRA HWJ D-347P     |     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COLOR SET CORE|    57,000|      91,20|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COMUM CORES   |    94,000|     122,20|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA GUA CORES     |    43,000|      98,90|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA PESO 40 MILENI|     3,000|       6,60|       0,00|     0,00
       0|              |          |      0-00                 |CASA PLAST MT2027       |     4,000|      52,40|       0,00|     0,00
       0|              |          |      0-00                 |CASTELINHO DOS SONHOS MT|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CASTELO ALFANUMERICO    |     3,000|      67,50|       0,00|     0,00
       0|              |          |      0-00                 |CAVALO C/20 10316       |     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CHAMEQUINHO A4 100F BCO |    30,000|     252,00|       0,00|     0,00
       0|              |          |      0-00                 |CHAMEQUINHO A4 100F ROS |     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CHAVEIROS C ETIQUETAS WA|     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES 3X0 ACC          |     1,000|       4,70|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES 8|0 ACC          |     4,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES ACC 4X0          |     1,000|       4,90|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS 8/0 CHAPARRAU 25UN|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS ACC 2/0 C/100     |     2,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS BINDER 51MM       |     8,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |COBRA NAJA CORES        |     2,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |COL COLOR KOALA 25G     |     7,000|      17,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 10G LE0 LE0 |    21,000|      52,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO BAZZE 10G   |     4,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO SCOT COMPAC |     2,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA 40G         |     4,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA BAMBINI 90G |    18,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 1KG   |     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 500G  |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 90G   |     4,000|      15,60|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA MAX COLA 90G|     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA COALA 40G          |    28,000|      61,60|       0,00|     0,00
       0|              |          |      0-00                 |COLA COLOR GLITE KOALA 2|     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA EM BASTAO FABER CAS|     2,000|      17,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC BAST TRIS 40G  |     2,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC GLITER ACRILEX |     1,000|       5,90|       0,00|     0,00
       0|              |          |      0-00                 |COLA GLITER KOALA 25G   |     3,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR BAMBINI 90G |     7,000|      48,00|       0,00|     6,00
       0|              |          |      0-00                 |COLA ISOPOR EVA 40G QUIN|     5,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR EVA KOALA 90|     3,000|      23,40|       0,00|     0,00
       0|              |          |      0-00                 |COLA JEANS ACRILEX 20G  |     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA PANO ACRILEX 35G   |     2,000|      11,40|       0,00|     0,00
       0|              |          |      0-00                 |COLA PANO ACRILEX 37G   |     1,000|       5,90|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO FINO |    42,000|      42,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO GROS |    10,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE 100G RENDI|     4,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE LIQ 50G RE|     6,000|      30,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |COLA TEK BOND A793      |     5,000|      64,00|       0,00|     0,00
       0|              |          |      0-00                 |CONFETEMANIA 100G       |     6,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |CONHECENDO AS VOGAIS 2  |     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |CONJ DES 2 GRAU WALEU   |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CONPACTOR HIDROGRAFICO C|     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CORANTE TUPY CORES      |    10,000|      44,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO BIC A BASE DE |    33,000|     138,60|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO CANETA 6ML GOL|     2,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO CANETA RADEX  |     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO FITA MASTER   |     4,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO MERCUR A BASE |     9,000|      34,20|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO MERCUR18ML    |    14,000|      58,80|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO TOQUE MAGICO  |    14,000|      67,20|       0,00|     0,00
       0|              |          |      0-00                 |CRACHA VERTICAL         |     2,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |DADINHOS MATRIX         |     2,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |DIARIO MERMAID          |     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |DINHEIRINHO             |     2,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |DIVISORIA PARA FICHARIO |     1,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREPOXI 50G 1X1        |     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FIT PEL  12X10    |    21,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FITPEL 12MMX20M TR|     7,000|      11,20|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FITPEL 45MM X 40  |     2,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX QUALITAPE 24X50   |     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX TRANSP 5802 45MMX4|     5,000|      47,50|       0,00|     0,00
       0|              |          |      0-00                 |ELASTICO MERCUR 60UND ST|     2,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |ELASTICO SAO JOSE 14    |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |ENV P/CARTAO 3805       |     1,000|       0,35|       0,00|     0,00
       0|              |          |      0-00                 |ENV.C.VISITA 72X108MM C/|    40,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |ENV.CARTA 114X162MM C/10|    10,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |ENV.CARTA 114X162MM C/10|     5,000|       3,75|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE  OURO 17X25    |     5,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE 31X41          |     1,000|       1,60|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE 37X47          |     1,000|       1,80|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE 75G BRANCO 162X|   100,000|      60,00|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE BRANCO 22X32   |    13,000|      10,40|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE CARTA          |     1,000|       0,30|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE CARTA 11X16 SRP|    25,000|       5,20|       0,00|     0,20
       0|              |          |      0-00                 |ENVELOPE CARTA 7X10CM SC|     3,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE GRANDE 162X229 |     2,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE SACO OURO 22X32|    88,000|      70,40|       0,00|     0,00
       0|              |          |      0-00                 |ENVELOPE VISITA 72X108MM|     1,000|       0,40|       0,00|     0,00
       0|              |          |      0-00                 |ESPELHO OVAL MOLDURA    |     2,000|      64,00|       0,00|     0,00
       0|              |          |      0-00                 |ESPELHO REDONDO 18X18   |     1,000|      14,50|       0,00|     0,00
       0|              |          |      0-00                 |ESPELHO REDONDO 30X30CM |     2,000|      60,00|       0,00|     0,00
       0|              |          |      0-00                 |ESPELHO RETANGULAR LR 12|     1,000|       3,90|       0,00|     0,00
       0|              |          |      0-00                 |ESPELHO RETANGULAR N16  |     1,000|       8,80|       0,00|     0,00
       0|              |          |      0-00                 |ESPELHO RETANGULAR N18  |     2,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |ESPETO BAMBU PARANA     |     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |ESPETO PARA PAPEL ACC   |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |ESPUMINHA  P FESTA      |     2,000|      31,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |ESQUADRO 21CMX60 GRAU WA|     1,000|       2,30|       0,00|     0,00
       0|              |          |      0-00                 |ESTELETE CIS FINO       |     1,000|       3,20|       0,00|     0,00
       0|              |          |      0-00                 |ESTILET BAZZE ESTREITA B|     3,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |ESTILETE 18MM           |     2,000|       7,60|       0,00|     0,00
       0|              |          |      0-00                 |ESTILETE CIS GRANDE     |     2,000|      11,60|       0,00|     0,00
       0|              |          |      0-00                 |ESTOJO ESCOLAR CAMUFLADO|     4,000|      55,20|       0,00|     0,00
       0|              |          |      0-00                 |ESTOJO ESCOLAR MULT MIX |     2,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |ESTOJO ESCOLAR TOKHOUSE |     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |ESTOJO INFANTIL POLIESTE|     4,000|      85,00|       0,00|    17,00
       0|              |          |      0-00                 |ESTOJO MULT MIX 18032   |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |ETIQUETA MX21X12        |     8,000|      22,40|       0,00|     0,00
       0|              |          |      0-00                 |ETIQUETA PIMA 6185      |     3,000|       5,10|       0,00|     0,00
       0|              |          |      0-00                 |ETIQUETA PIMACO 6180    |    24,000|      48,00|       0,00|     0,00
       0|              |          |      0-00                 |ETIQUETA PIMACO 6187    |     3,000|       5,10|       0,00|     0,00
       0|              |          |      0-00                 |ETIQUETA PIMACO A 4262 C|     1,000|       1,70|       0,00|     0,00
       0|              |          |      0-00                 |ETIQUETA RT-4 12X25 M   |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |EVA  CORES 40X47        |     4,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |EVA 40X48 CORES 5MM     |     1,000|      13,90|       0,00|     0,00
       0|              |          |      0-00                 |EVA 40X48GLITER CORES GL|     6,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |EVA BRILHO LEO LEO 40X48|     3,000|      20,70|       0,00|     0,00
       0|              |          |      0-00                 |EVA CORES 40X48 PEQUENO |    29,000|      87,00|       0,00|     0,00
       0|              |          |      0-00                 |EVA CORES 4OX30CM DUBFLE|    12,000|      16,80|       0,00|     0,00
       0|              |          |      0-00                 |EVA GLITER CORES TOK KID|    27,000|     156,60|       0,00|     0,00
       0|              |          |      0-00                 |EXTRATOR DE GRAMPOS     |     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |FICHA C PAUTA 4X6 TILIBR|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |FITA                    |     1,000|       5,80|       0,00|     0,00
       0|              |          |      0-00                 |FITA  MASK CREPE  24X50 |     8,000|      76,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA ADELB QUALIT TRANS |     2,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA ADELBRAS 18X10     |     1,000|       2,20|       0,00|     0,00
       0|              |          |      0-00                 |FITA ADESIVA KRAFT 48X50|     1,000|      27,50|       0,00|     0,00
       0|              |          |      0-00                 |FITA ADESIVA TALGE 4845 |     7,000|      40,60|       0,00|     0,00
       0|              |          |      0-00                 |FITA CETIM 03 CORES 15MM|     1,000|       5,80|       0,00|     0,00
       0|              |          |      0-00                 |FITA CORRETIVA JOCAR 10X|    10,000|      85,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA CREPE 18X50 CONDOR |     5,000|      37,50|       0,00|     0,00
       0|              |          |      0-00                 |FITA CREPE 18X50 MASK   |     3,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |FITA CREPE 48X50 MASK AD|     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA DUP FACE FIXA F TEK|     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |FITA DUPLA FACE 19X30 FI|     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA DUPLA FACE VERDE 19|     5,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA EMPAC QUALITAPE 48M|     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |FITA FIT PEL 48X40 CORES|     2,000|      19,40|       0,00|     0,00
       0|              |          |      0-00                 |FITA LACO MAGIC         |     6,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA METRICA 1,5MTS BRW |     3,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA P CRACHAR C PRISILH|     1,000|       3,25|       0,00|     0,00
       0|              |          |      0-00                 |FITA SCOTCH 24X50       |     3,000|     108,00|       0,00|     0,00
       0|              |          |      0-00                 |FITA SILVER TABE 48X10  |     1,000|      45,00|       0,00|    22,50
       0|              |          |      0-00                 |FITAQ EMP GATTE 45X40   |     9,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |FITILHO 5X50 CORES      |     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |FIXADOR TUPY 40ML       |     2,000|      12,40|       0,00|     0,00
       0|              |          |      0-00                 |FLUTUADOR MOR SAC ISO 90|     5,000|      53,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |FROTA BABY ANIMASL      |     2,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |GARRAFA 800ML           |     2,000|      29,60|       0,00|     0,00
       0|              |          |      0-00                 |GARRAFA INFINITY NEON CO|     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |GARRAFA PLASSUT RETRO 50|     2,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |GARRAFA PLASSUTI 530ML Q|     1,000|      10,80|       0,00|     0,00
       0|              |          |      0-00                 |GARRAFA SQUEEZE 650ML   |     4,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |GIZ DE CERA KOALA 6UN 24|     6,000|      14,40|       0,00|     0,00
       0|              |          |      0-00                 |GIZAO DE CERA KOALA     |    17,000|     149,60|       0,00|     0,00
       0|              |          |      0-00                 |GLITER ESCOLAR ESTRELIN |     2,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |GLITER NYBC CORES       |    18,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |GPS  CARNE TAMOIO       |    29,000|     159,50|       0,00|     0,00
       0|              |          |      0-00                 |GPS GUIA DA PREV. SOCIAL|    20,000|     149,40|       0,00|     0,00
       0|              |          |      0-00                 |GPS SAO DOMINGOS        |    20,000|      97,80|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPEADOR BAZZE 25F BB5|     1,000|      29,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPEADOR BAZZE B5945M2|     1,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPEADOR BAZZE B5945P |     2,000|      33,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPEADOR METAL BRW MED|     1,000|      23,50|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPEADOR MINI BAZZE B5|     1,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPO GALVANIZADO C/500|     8,000|      72,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPO JOCAR COB 26X6 C |     3,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPO JOCAR GALV 26X6 C|     4,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |GRAMPOS COBREADO ACC 26/|     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |GUARDACHUVA             |    10,000|     250,00|       0,00|     0,00
       0|              |          |      0-00                 |GUARDACHUVA 6606/6607   |     2,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |GUARDACHUVA 6608        |     4,000|      92,00|       0,00|     0,00
       0|              |          |      0-00                 |GUITARRA MT2032         |     1,000|      11,00|       0,00|     0,00
       0|              |          |      0-00                 |HIDROCOR BAZZE WAVE 12C |     9,000|      63,00|       0,00|     0,00
       0|              |          |      0-00                 |HORA  PESCARIA MT2407   |     1,000|      16,50|       0,00|     0,00
       0|              |          |      0-00                 |ISOPOR 10MM             |    27,000|     129,60|       0,00|     0,00
       0|              |          |      0-00                 |ISOPOR 15MM             |     2,000|      14,40|       0,00|     0,00
       0|              |          |      0-00                 |ISOPOR 20MM             |     1,000|       8,60|       0,00|     0,00
       0|              |          |      0-00                 |ISOPOR 25MM             |     2,000|      22,40|       0,00|     0,00
       0|              |          |      0-00                 |ISOPOR 30MM             |     5,000|      69,50|       0,00|     0,00
       0|              |          |      0-00                 |ISOPOR 5MM              |    42,000|      89,60|       0,00|     0,00
       0|              |          |      0-00                 |ISQUEIRO BIC MAXI       |     1,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |J MAT DOURADO 111P      |     1,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |JOGO ALFABETO LETRAS IOB|     1,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |JOGO PEGA VARETAS MINITO|     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |JOGO UNO ORIGINAL       |     1,000|      31,00|       0,00|     0,00
       0|              |          |      0-00                 |KIMELEKA                |    14,000|     152,60|       0,00|     0,00
       0|              |          |      0-00                 |KIT  LAPIS DE COR LEO LE|     5,000|      47,50|       0,00|     0,00
       0|              |          |      0-00                 |KIT CAR TOK KIDS 4P MT14|     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |KIT ESCOLAR 1 GRAU WALEU|     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |KIT ESCOLAR LEOLEO LAPIS|     5,000|      72,50|       0,00|     0,00
       0|              |          |      0-00                 |LA MOLLET 40GR CORES    |     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |LACO FACIL DECORATIVO 18|     1,000|       0,75|       0,00|     0,00
       0|              |          |      0-00                 |LAM ESTIL PLANET ESTREIT|     1,000|       4,80|       0,00|     0,00
       0|              |          |      0-00                 |LAMINA ESTILETE BAZZE18M|     5,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |LAMINA ESTILETE GARGO UN|     4,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |LAMINA ESTILETE PLAN LAR|     1,000|       6,50|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /02/2025  a  28/02/2025
  ----------------------------------------------------------------------------------------------------------------------------------
